X,Y,Z
14.4432,15.8043,33.7666
14.5793,14.8134,35.1488
14.6027,13.623,36.3712
14.5047,12.2643,37.3906
14.2807,10.7796,38.1724
13.9306,9.21912,38.6939
13.4594,7.6372,38.9464
12.8772,6.08751,38.9357
12.1982,4.61842,38.6813
11.4403,3.26931,38.2132
10.6232,2.0682,37.5682
9.76766,1.03107,36.7861
8.894,0.162569,35.9058
8.02086,-0.542201,34.9628
7.16455,-1.09525,33.987
6.33857,-1.51324,33.0022
5.55339,-1.81518,32.0262
4.81654,-2.02061,31.0714
4.13282,-2.14834,30.1455
3.5047,-2.21553,29.2528
2.93268,-2.23728,28.3951
2.41569,-2.22649,27.5723
1.95147,-2.19389,26.7832
1.53693,-2.14821,26.0262
1.16842,-2.09639,25.2991
0.841936,-2.04387,24.6
0.553355,-1.99481,23.9268
0.298539,-1.95232,23.2777
0.0734533,-1.9187,22.6511
-0.125762,-1.89558,22.0457
-0.302744,-1.88411,21.4602
-0.460881,-1.88507,20.8936
-0.6033,-1.89897,20.3452
-0.732868,-1.92617,19.8141
-0.852197,-1.9669,19.2998
-0.963667,-2.02137,18.8019
-1.06944,-2.08979,18.32
-1.17147,-2.17242,17.8538
-1.27157,-2.26955,17.4032
-1.37137,-2.3816,16.9679
-1.47239,-2.50908,16.5481
-1.57606,-2.6526,16.1438
-1.68371,-2.81294,15.7551
-1.79664,-2.99098,15.3823
-1.91607,-3.18776,15.0259
-2.04324,-3.40448,14.6863
-2.17936,-3.64246,14.3642
-2.32567,-3.90321,14.0605
-2.48343,-4.18837,13.7763
-2.65392,-4.49972,13.513
-2.8385,-4.8392,13.2721
-3.03857,-5.20886,13.0555
-3.2556,-5.61087,12.8656
-3.49113,-6.04747,12.7052
-3.74676,-6.52096,12.5775
-4.02418,-7.03359,12.4865
-4.32512,-7.58755,12.4365
-4.65136,-8.18481,12.4331
-5.00471,-8.82704,12.4822
-5.38694,-9.51539,12.5911
-5.79979,-10.2503,12.768
-6.24484,-11.0312,13.022
-6.72348,-11.8563,13.3636
-7.23676,-12.7218,13.8044
-7.78526,-13.6219,14.3569
-8.36892,-14.5478,15.0346
-8.98681,-15.4874,15.8511
-9.63686,-16.4243,16.8203
-10.3156,-17.3374,17.9545
-11.0178,-18.2003,19.2642
-11.736,-18.9808,20.7557
-12.4605,-19.6412,22.4299
-13.1786,-20.1388,24.2791
-13.8746,-20.4278,26.2857
-14.5299,-20.4614,28.419
-15.1231,-20.1959,30.6342
-15.6304,-19.5956,32.8715
-16.0269,-18.6382,35.0578
-16.288,-17.3206,37.1101
-16.3913,-15.6636,38.9416
-16.3185,-13.7135,40.4707
-16.058,-11.5413,41.6293
-15.6063,-9.23731,42.3725
-14.9694,-6.90193,42.6841
-14.1627,-4.63477,42.5791
-13.2099,-2.52364,42.1
-12.1413,-0.635801,41.3107
-10.9907,0.98665,40.2863
-9.79298,2.32714,39.1036
-8.58097,3.39124,37.8329
-7.38375,4.20109,36.533
-6.22527,4.78913,35.2486
-5.12383,5.19249,34.0105
-4.09219,5.44853,32.8375
-3.13812,5.59201,31.7389
-2.26511,5.65342,30.717
-1.47326,5.65843,29.7699
-0.760087,5.62792,28.8926
-0.121286,5.57843,28.0794
0.448685,5.52274,27.3238
0.95609,5.47054,26.62
1.40754,5.42903,25.9624
1.80969,5.40342,25.3465
2.16906,5.39741,24.7684
2.49189,5.41353,24.225
2.78406,5.45346,23.7139
3.051,5.51826,23.2333
3.29772,5.60851,22.7821
3.5288,5.72449,22.3596
3.74837,5.86629,21.9653
3.96016,6.03383,21.5995
4.16753,6.22696,21.2624
4.37347,6.44548,20.9549
4.58067,6.68914,20.678
4.79152,6.95764,20.433
5.00813,7.25064,20.2215
5.23238,7.56769,20.0454
5.46591,7.90823,19.9068
5.71015,8.27151,19.8082
5.96628,8.65656,19.7523
6.23531,9.06207,19.7421
6.51799,9.48636,19.7807
6.81482,9.92723,19.8715
7.12606,10.3819,20.0181
7.45165,10.8469,20.2241
7.79117,11.3178,20.4931
8.14384,11.7895,20.8284
8.50841,12.2557,21.2331
8.88313,12.7089,21.7096
9.26571,13.1406,22.2597
9.6532,13.5411,22.8836
10.042,13.8995,23.5806
10.4277,14.2043,24.3475
10.8054,14.4432,25.1795
11.1692,14.6035,26.0686
11.5126,14.6732,27.0046
11.8287,14.6411,27.9737
12.1099,14.4978,28.9596
12.3487,14.2366,29.943
12.5375,13.8543,30.9025
12.6692,13.3518,31.8155
12.7374,12.7349,32.6586
12.7372,12.0142,33.4098
12.6649,11.205,34.0491
12.5189,10.3268,34.5603
12.2997,9.40228,34.9315
12.0099,8.45571,35.1564
11.6545,7.51167,35.2344
11.2402,6.59341,35.1703
10.7755,5.72152,34.9735
10.2701,4.91287,34.6574
9.73442,4.18002,34.2378
9.17898,3.531,33.7317
8.61418,2.96958,33.1563
8.04972,2.49572,32.5279
7.49432,2.10627,31.8614
6.95552,1.79582,31.1696
6.43955,1.5574,30.4633
5.95133,1.3832,29.7513
5.49452,1.26514,29.0402
5.07158,1.19534,28.3353
4.68396,1.16638,27.6403
4.3322,1.17156,26.9579
4.01614,1.20499,26.2898
3.73502,1.26163,25.6371
3.48768,1.33726,25.0006
3.27264,1.4285,24.3805
3.08823,1.53267,23.7771
2.93267,1.64775,23.1904
2.80418,1.77232,22.6203
2.70099,1.90546,22.0668
2.62144,2.04666,21.5298
2.56396,2.1958,21.0094
2.52715,2.35308,20.5054
2.50974,2.51895,20.0181
2.51066,2.69409,19.5475
2.529,2.87936,19.0938
2.56404,3.0758,18.6575
2.61521,3.28459,18.2388
2.68215,3.50702,17.8384
2.76464,3.7445,17.4567
2.86263,3.99854,17.0947
2.97622,4.27073,16.7533
3.10567,4.56275,16.4337
3.25138,4.87633,16.1372
3.41387,5.21328,15.8654
3.59381,5.5754,15.6203
3.79197,5.96455,15.4041
4.00923,6.38254,15.2195
4.24656,6.83111,15.0695
4.50502,7.3119,14.9578
4.7857,7.82634,14.8883
5.08977,8.37556,14.8658
5.41835,8.9603,14.8957
5.77254,9.58074,14.984
6.15336,10.2363,15.1375
6.56165,10.9254,15.3637
6.99803,11.6453,15.6709
7.46276,12.3916,16.0679
7.95564,13.1582,16.5642
8.4759,13.9364,17.1693
9.02195,14.715,17.8927
9.59126,15.4798,18.7431
10.1801,16.2128,19.728
10.7834,16.8928,20.8524
11.3943,17.4946,22.118
12.0043,17.9899,23.5215
12.6029,18.3476,25.0539
13.1774,18.5354,26.6981
13.7132,18.5216,28.4286
14.194,18.2776,30.2104
14.6024,17.7811,31.9991
14.9202,17.0193,33.7423
15.1302,15.9923,35.3818
15.2164,14.7155,36.858
15.1663,13.2205,38.1143
14.9717,11.5544,39.1029
14.63,9.77652,39.7901
14.1446,7.95387,40.1593
13.5256,6.15444,40.2135
12.7884,4.44095,39.9735
11.9537,2.86532,39.4755
11.0449,1.46492,38.7653
10.0869,0.261257,37.8934
9.1043,-0.739286,36.9092
8.11994,-1.54302,35.8577
7.15365,-2.16563,34.7762
6.22172,-2.62871,33.6939
5.33668,-2.95669,32.6318
4.50734,-3.17431,31.6039
3.73918,-3.305,30.618
3.03476,-3.36984,29.678
2.3943,-3.38707,28.7843
1.81616,-3.37197,27.9356
1.29735,-3.33709,27.1294
0.833905,-3.29242,26.3627
0.421272,-3.24584,25.6322
0.0545606,-3.20341,24.935
-0.271236,-3.1697,24.2683
-0.561083,-3.14813,23.6298
-0.819787,-3.14117,23.0173
-1.05193,-3.1506,22.4293
-1.26179,-3.1777,21.8643
-1.45338,-3.22334,21.3213
-1.63038,-3.28817,20.7996
-1.79616,-3.37268,20.2986
-1.95381,-3.47729,19.8179
-2.10616,-3.60238,19.3573
-2.25578,-3.74838,18.917
-2.40504,-3.91579,18.4971
-2.55612,-4.10518,18.098
-2.71102,-4.31724,17.7203
-2.87164,-4.55275,17.3648
-3.03975,-4.81262,17.0325
-3.21704,-5.09788,16.7246
-3.40513,-5.40964,16.4426
-3.60558,-5.74908,16.1884
-3.81993,-6.11747,15.964
-4.04968,-6.51607,15.7719
-4.29632,-6.9461,15.6152
-4.5613,-7.40873,15.4972
-4.84604,-7.90493,15.4219
-5.15193,-8.43542,15.3937
-5.48028,-9.00053,15.4178
-5.83231,-9.60007,15.4999
-6.20908,-10.2331,15.6465
-6.61148,-10.8978,15.8647
-7.04012,-11.5912,16.1621
-7.49522,-12.3087,16.5472
-7.97656,-13.044,17.0285
-8.48331,-13.7887,17.6148
-9.01384,-14.5318,18.3148
-9.56564,-15.2595,19.1363
-10.135,-15.9548,20.0857
-10.717,-16.5973,21.1671
-11.305,-17.1637,22.3814
-11.8909,-17.6272,23.7249
-12.4645,-17.9593,25.1883
-13.014,-18.1302,26.7551
-13.5256,-18.1109,28.4011
-13.9841,-17.8755,30.0933
-14.3733,-17.404,31.7906
-14.6764,-16.6851,33.4444
-14.8772,-15.7193,35.0013
-14.9614,-14.5205,36.4065
-14.9173,-13.1175,37.6081
-14.7374,-11.5531,38.5621
-14.4189,-9.88097,39.2363
-13.9651,-8.162,39.6148
-13.3848,-6.45836,39.6982
-12.6922,-4.82799,39.504
-11.9058,-3.3196,39.0634
-11.0471,-1.96923,38.4169
-10.1394,-0.798763,37.61
-9.20529,0.183616,36.6881
-8.2664,0.981541,35.6928
-7.34161,1.60764,34.6599
-6.44668,2.08051,33.6176
-5.59396,2.42185,32.587
-4.79238,2.65423,31.5825
-4.04772,2.79937,30.6131
-3.36301,2.87715,29.6835
-2.739,2.90499,28.7951
-2.1746,2.89772,27.9477
-1.66737,2.86761,27.1394
-1.21387,2.82458,26.3679
-0.810023,2.77652,25.6305
-0.451368,2.72956,24.9245
-0.133275,2.68839,24.2475
0.148891,2.6565,23.5973
0.399652,2.63649,22.972
0.623336,2.63022,22.37
0.824025,2.63901,21.7898
1.00552,2.6638,21.2305
1.17135,2.70523,20.6912
1.32474,2.76379,20.1711
1.46864,2.83986,19.6698
1.60577,2.9338,19.187
1.73857,3.04598,18.7224
1.86931,3.17682,18.2761
2.00006,3.32682,17.8481
2.13274,3.4966,17.4387
2.26912,3.68687,17.0483
2.4109,3.89851,16.6773
2.55966,4.13251,16.3266
2.71695,4.38998,15.997
2.88425,4.6722,15.6897
3.06304,4.98054,15.406
3.25479,5.31649,15.1478
3.46096,5.68164,14.9169
3.68303,6.07763,14.7157
3.92249,6.50611,14.5471
4.18085,6.96874,14.4144
4.45964,7.46705,14.3214
4.76038,8.00239,14.2725
5.08458,8.57585,14.2728
5.43371,9.18806,14.3283
5.80914,9.83906,14.4454
6.21214,10.5281,14.6318
6.64373,11.2532,14.8956
7.10468,12.0113,15.246
7.59535,12.7974,15.6928
8.11555,13.6041,16.2464
8.66441,14.422,16.9172
9.24016,15.238,17.7156
9.83995,16.0359,18.6512
10.4595,16.7955,19.7318
11.0931,17.4923,20.9624
11.7331,18.0981,22.3438
12.3696,18.5808,23.8714
12.9907,18.9057,25.5332
13.5822,19.0371,27.3083
14.1277,18.9406,29.1657
14.609,18.5865,31.0639
15.0067,17.9531,32.9508
15.3014,17.0306,34.7663
15.4743,15.8249,36.4451
15.5093,14.3599,37.922
15.3944,12.6774,39.1379
15.1227,10.8361,40.0458
14.694,8.90605,40.6166
14.1152,6.96309,40.8422
13.4,5.08076,40.7359
12.5681,3.32333,40.3304
11.6436,1.7404,39.6726
10.6533,0.363876,38.8174
9.62436,-0.792168,37.821
8.58271,-1.72945,36.7362
7.55149,-2.46196,35.6081
6.55014,-3.01187,34.4727
5.59394,-3.40572,33.3561
4.69398,-3.67128,32.2761
3.85745,-3.83528,31.2431
3.08818,-3.92203,30.262
2.38716,-3.95266,29.3339
1.75318,-3.94498,28.4573
1.18336,-3.91355,27.6293
0.673669,-3.87002,26.8462
0.2193,-3.82355,26.1042
-0.184985,-3.78116,25.3997
-0.544602,-3.74816,24.7294
-0.864958,-3.72849,24.0903
-1.15131,-3.72502,23.4802
-1.40868,-3.73981,22.8969
-1.64179,-3.77429,22.339
-1.85504,-3.82949,21.8053
-2.05249,-3.90611,21.2948
-2.23785,-4.00467,20.8072
-2.41453,-4.12559,20.3419
-2.58564,-4.26924,19.8991
-2.754,-4.43601,19.4788
-2.9222,-4.62632,19.0816
-3.09261,-4.84068,18.7079
-3.26742,-5.07964,18.3587
-3.44864,-5.34386,18.0351
-3.63816,-5.63408,17.7385
-3.83775,-5.95107,17.4704
-4.04909,-6.29565,17.2329
-4.27374,-6.66866,17.0283
-4.51323,-7.07088,16.8592
-4.769,-7.50298,16.7288
-5.0424,-7.96547,16.6405
-5.3347,-8.45861,16.5984
-5.6471,-8.98227,16.607
-5.98061,-9.53582,16.6714
-6.33613,-10.118,16.7971
-6.71432,-10.7266,16.9903
-7.11555,-11.3586,17.2574
-7.53985,-12.0094,17.6055
-7.98681,-12.673,18.0415
-8.45543,-13.3417,18.5725
-8.94405,-14.0054,19.2054
-9.45019,-14.6519,19.9459
-9.97036,-15.2665,20.7986
-10.5,-15.8319,21.7661
-11.0332,-16.3281,22.848
-11.5627,-16.7333,24.0403
-12.0797,-17.0238,25.334
-12.5741,-17.1756,26.7148
-13.0343,-17.1654,28.1621
-13.4474,-16.9726,29.6485
-13.7999,-16.5812,31.1403
-14.078,-15.9821,32.5981
-14.2684,-15.1749,33.9787
-14.3591,-14.1701,35.2379
-14.3402,-12.9891,36.3329
-14.2051,-11.6643,37.2267
-13.951,-10.237,37.8909
-13.5796,-8.75471,38.3086
-13.0971,-7.2673,38.4759
-12.5141,-5.82258,38.4017
-11.845,-4.46268,38.1063
-11.1067,-3.22096,37.6187
-10.3182,-2.12042,36.9733
-9.49839,-1.17334,36.2061
-8.66589,-0.382156,35.3521
-7.83751,0.25879,34.4425
-7.02788,0.761132,33.5037
-6.24898,1.14032,32.5568
-5.51005,1.41367,31.6174
-4.81768,1.59885,30.6963
-4.17603,1.71276,29.8008
-3.58715,1.77084,28.9345
-3.05135,1.78665,28.0994
-2.56755,1.77182,27.2956
-2.13361,1.73601,26.5222
-1.74665,1.68712,25.7779
-1.40327,1.63144,25.061
-1.0998,1.57388,24.3699
-0.832433,1.51822,23.7027
-0.597367,1.46727,23.058
-0.390904,1.42307,22.4343
-0.209506,1.38708,21.8305
-0.0498471,1.36029,21.2455
0.0911665,1.34332,20.6782
0.216382,1.33656,20.128
0.3284,1.34023,19.5942
0.429582,1.35443,19.0761
0.522067,1.37922,18.5732
0.607783,1.41464,18.0851
0.688469,1.46076,17.6114
0.765698,1.51767,17.1519
0.840895,1.58556,16.7061
0.915362,1.66467,16.2739
0.990293,1.75536,15.8552
1.0668,1.85808,15.4498
1.14593,1.97338,15.0576
1.22867,2.10196,14.6787
1.316,2.24462,14.3131
1.40886,2.40229,13.9609
1.50821,2.57606,13.6225
1.61499,2.76714,13.2981
1.73021,2.9769,12.9882
1.85488,3.20687,12.6933
1.99008,3.45872,12.4143
2.13694,3.7343,12.1521
2.29668,4.03562,11.9078
2.47057,4.36485,11.683
2.66,4.72433,11.4793
2.86643,5.11653,11.2988
3.09144,5.5441,11.1442
3.33671,6.00974,11.0184
3.60401,6.51627,10.9251
3.89524,7.06649,10.8686
4.21236,7.66313,10.854
4.55744,8.30875,10.8874
4.93257,9.00556,10.9757
5.33987,9.75524,11.1272
5.78141,10.5587,11.3514
6.25913,11.4156,11.6592
6.77478,12.3242,12.0628
7.32973,13.2807,12.576
7.92483,14.2784,13.2141
8.56019,15.3074,13.9933
9.23491,16.3533,14.9305
9.94675,17.3968,16.0425
10.6918,18.4122,17.3452
11.4638,19.3672,18.8512
12.2541,20.2224,20.5687
13.051,20.9308,22.4983
13.8389,21.4395,24.63
14.599,21.6915,26.9402
15.3082,21.6293,29.3886
15.9404,21.2004,31.9159
16.4664,20.3642,34.4443
16.8561,19.0994,36.879
17.0805,17.4118,39.115
17.1136,15.3392,41.0459
16.9362,12.9532,42.5764
16.5379,10.3549,43.6348
15.9196,7.66572,44.1837
15.0942,5.01268,44.2258
14.086,2.5134,43.8031
12.9288,0.262231,42.9891
11.6621,-1.67829,41.8766
10.3281,-3.27981,40.5642
8.96728,-4.54465,39.1437
7.61609,-5.49849,37.6923
6.30463,-6.18169,36.2684
5.056,-6.64116,34.9116
3.88628,-6.9242,33.6448
2.80524,-7.07433,32.4785
1.81728,-7.12922,31.414
0.922629,-7.11997,30.4467
0.118369,-7.07134,29.5691
-0.600602,-7.00249,28.7722
-1.24079,-6.92783,28.047
-1.80949,-6.85796,27.3851
-2.31434,-6.80051,26.7789
-2.76296,-6.76077,26.2222
-3.16274,-6.74228,25.7097
-3.52069,-6.74729,25.2374
-3.84335,-6.77709,24.8019
-4.13673,-6.83223,24.401
-4.40628,-6.91279,24.0329
-4.65693,-7.01846,23.6967
-4.89308,-7.14868,23.3916
-5.11864,-7.30269,23.1176
-5.33705,-7.47957,22.8749
-5.5513,-7.6783,22.6641
-5.764,-7.89773,22.486
-5.97737,-8.13658,22.3416
-6.19329,-8.39344,22.2322
-6.41331,-8.66672,22.1591
-6.63865,-8.95465,22.124
-6.87025,-9.25519,22.1285
-7.10874,-9.56602,22.1743
-7.35447,-9.88449,22.263
-7.60747,-10.2076,22.3963
-7.86748,-10.5318,22.5756
-8.13391,-10.8532,22.8022
-8.40585,-11.1675,23.0769
-8.68201,-11.4697,23.4002
-8.96078,-11.7543,23.772
-9.24013,-12.0156,24.1914
-9.51768,-12.2474,24.6565
-9.79065,-12.4431,25.1647
-10.0559,-12.5963,25.7119
-10.3099,-12.7004,26.2929
-10.549,-12.7494,26.9012
-10.769,-12.7378,27.5288
-10.9659,-12.6612,28.1664
-11.1354,-12.5164,28.8037
-11.2735,-12.3017,29.4294
-11.3763,-12.0175,30.0314
-11.4405,-11.6663,30.5977
-11.463,-11.2524,31.1165
-11.442,-10.7826,31.5766
-11.376,-10.2656,31.9683
-11.265,-9.71149,32.2836
-11.1097,-9.13183,32.5167
-10.9119,-8.53872,32.6641
-10.6746,-7.94439,32.7248
-10.4015,-7.3606,32.7002
-10.0974,-6.7981,32.5938
-9.76751,-6.26627,32.411
-9.41739,-5.77276,32.1588
-9.05292,-5.32338,31.8449
-8.67997,-4.92207,31.4776
-8.30418,-4.571,31.0654
-7.93086,-4.27073,30.6166
-7.56485,-4.0205,30.1389
-7.21041,-3.81849,29.6393
-6.87122,-3.66211,29.1243
-6.55031,-3.54823,28.5992
-6.2501,-3.4735,28.069
-5.97244,-3.43445,27.5376
-5.71864,-3.42772,27.0084
-5.48955,-3.45015,26.4842
-5.28561,-3.49886,25.9673
-5.10694,-3.57131,25.4598
-4.95337,-3.66532,24.9633
-4.82457,-3.77909,24.4791
-4.72002,-3.91117,24.0087
-4.63913,-4.06044,23.5531
-4.58127,-4.22614,23.1134
-4.54575,-4.40775,22.6906
-4.53195,-4.60502,22.2859
-4.53926,-4.81793,21.9003
-4.56713,-5.04664,21.535
-4.61508,-5.29143,21.1912
-4.68271,-5.55275,20.8703
-4.76972,-5.83109,20.5738
-4.87585,-6.12698,20.3033
-5.00097,-6.441,20.0606
-5.14497,-6.77363,19.8478
-5.30784,-7.12533,19.667
-5.48959,-7.49638,19.5207
-5.69026,-7.88689,19.4117
-5.90993,-8.29672,19.3428
-6.14861,-8.72538,19.3174
-6.40628,-9.17199,19.3387
-6.68285,-9.63513,19.4106
-6.97808,-10.1128,19.5369
-7.29155,-10.6022,19.7216
-7.62262,-11.0998,19.9688
-7.97034,-11.601,20.2823
-8.33341,-12.1001,20.6661
-8.71008,-12.5903,21.1234
-9.0981,-13.0634,21.6567
-9.49463,-13.5098,22.2677
-9.89615,-13.919,22.9566
-10.2984,-14.2789,23.7219
-10.6965,-14.5767,24.5598
-11.0845,-14.7989,25.4641
-11.4559,-14.932,26.4254
-11.8036,-14.9631,27.4314
-12.1195,-14.8806,28.466
-12.3956,-14.6753,29.5104
-12.6236,-14.3413,30.5425
-12.7954,-13.8769,31.5384
-12.9035,-13.2854,32.473
-12.9417,-12.5754,33.3214
-12.9051,-11.761,34.0603
-12.7907,-10.8613,34.6697
-12.5977,-9.89954,35.1344
-12.3279,-8.90177,35.4446
-11.9853,-7.89499,35.5969
-11.5763,-6.90553,35.5938
-11.1092,-5.95739,35.4441
-10.594,-5.07084,35.1607
-10.0417,-4.26153,34.7603
-9.46367,-3.54006,34.2613
-8.87131,-2.91212,33.6827
-8.27539,-2.37887,33.0428
-7.68574,-1.93777,32.3585
-7.11094,-1.5834,31.6446
-6.55819,-1.30841,30.9133
-6.03321,-1.10426,30.1748
-5.54032,-0.96201,29.4367
-5.08248,-0.872791,28.705
-4.66152,-0.828229,27.9839
-4.27819,-0.820696,27.2763
-3.93244,-0.84345,26.584
-3.62354,-0.890697,25.9083
-3.35025,-0.957583,25.2497
-3.11099,-1.04015,24.6085
-2.9039,-1.13526,23.9846
-2.72704,-1.24051,23.378
-2.57839,-1.35415,22.7884
-2.45596,-1.47498,22.2156
-2.35786,-1.6023,21.6594
-2.28231,-1.73578,21.1196
-2.22765,-1.87545,20.596
-2.19243,-2.02163,20.0886
-2.17535,-2.17487,19.5972
-2.17531,-2.33591,19.1219
-2.19137,-2.50567,18.6628
-2.2228,-2.68523,18.2201
-2.26904,-2.87577,17.7939
-2.32971,-3.07859,17.3846
-2.4046,-3.29511,16.9928
-2.49365,-3.52684,16.6189
-2.59697,-3.77538,16.2636
-2.71481,-4.04241,15.928
-2.84757,-4.32972,15.613
-2.99579,-4.63915,15.3199
-3.16012,-4.97263,15.0504
-3.34137,-5.33213,14.8062
-3.54045,-5.71966,14.5895
-3.75837,-6.13726,14.403
-3.99626,-6.58691,14.2495
-4.25532,-7.07055,14.1328
-4.53685,-7.58994,14.0568
-4.84216,-8.14662,14.0263
-5.1726,-8.74178,14.0467
-5.52952,-9.37611,14.1243
-5.91418,-10.0496,14.2661
-6.32772,-10.7614,14.48
-6.77109,-11.5093,14.7749
-7.2449,-12.2896,15.1602
-7.74938,-13.097,15.6463
-8.28414,-13.9234,16.244
-8.84806,-14.758,16.9642
-9.43905,-15.5869,17.8176
-10.0538,-16.3921,18.8138
-10.6877,-17.1518,19.9601
-11.3341,-17.8395,21.2609
-11.9846,-18.425,22.7159
-12.6287,-18.874,24.3183
-13.2532,-19.1502,26.0534
-13.8429,-19.2167,27.8966
-14.3803,-19.0388,29.8129
-14.8461,-18.5877,31.7557
-15.2203,-17.8443,33.6684
-15.4827,-16.8031,35.4865
-15.6147,-15.4759,37.1418
-15.6008,-13.8937,38.5679
-15.4301,-12.1061,39.7069
-15.0977,-10.1786,40.5161
-14.6058,-8.18721,40.9724
-13.964,-6.21061,41.0756
-13.1886,-4.32263,40.8475
-12.302,-2.585,40.3283
-11.3303,-1.04252,39.5709
-10.3015,0.278931,38.6338
-9.24349,1.37159,37.5748
-8.18199,2.24292,36.4461
-7.13949,2.91155,35.2907
-6.13439,3.40295,34.1417
-5.18066,3.74567,33.0225
-4.28802,3.96842,31.9479
-3.46238,4.09802,30.9257
-2.70634,4.15834,29.9592
-2.01987,4.16978,29.0477
-1.40091,4.14924,28.1889
-0.845893,4.11039,27.3791
-0.350264,4.06404,26.6142
0.0911663,4.01854,25.8902
0.483904,3.98028,25.2035
0.833542,3.95401,24.5507
1.14559,3.94322,23.9289
1.42535,3.95043,23.336
1.67786,3.9774,22.77
1.90781,4.02538,22.2295
2.11957,4.09522,21.7136
2.31713,4.18751,21.2213
2.50417,4.3027,20.7525
2.68403,4.44117,20.3068
2.85974,4.60324,19.8845
3.03409,4.78929,19.4859
3.20961,4.99973,19.1116
3.38862,5.23501,18.7624
3.57326,5.49569,18.4395
3.7655,5.78236,18.1441
3.96719,6.09566,17.878
4.18004,6.43626,17.6431
4.40566,6.80482,17.4416
4.64557,7.20194,17.2763
4.90121,7.62809,17.1502
5.1739,8.08358,17.0667
5.46487,8.56842,17.0299
5.77522,9.08224,17.044
6.10592,9.62415,17.114
6.45775,10.1926,17.2453
6.83123,10.7852,17.4436
7.22663,11.3985,17.7152
7.64381,12.0277,18.0665
8.08221,12.6668,18.5041
8.54066,13.3076,19.0344
9.01735,13.9402,19.6634
9.50964,14.5525,20.3961
10.0139,15.1301,21.2361
10.5255,15.6562,22.1849
11.0386,16.1117,23.2412
11.5459,16.4759,24.3999
12.0389,16.7268,25.6516
12.5077,16.8422,26.9812
12.9411,16.8012,28.3683
13.3271,16.5855,29.7861
13.653,16.1816,31.2022
13.9059,15.5826,32.5794
14.0735,14.79,33.8775
14.1452,13.8149,35.0556
14.1122,12.6788,36.0749
13.9688,11.4124,36.9022
13.7132,10.0548,37.5123
13.3473,8.64979,37.8908
12.8776,7.24314,38.0349
12.3141,5.87845,37.9534
11.6706,4.594,37.6652
10.9629,3.42008,37.1969
10.2086,2.37763,36.5799
9.42553,1.47796,35.8472
8.63077,0.723547,35.0306
7.84005,0.10952,34.1589
7.067,-0.374433,33.2565
6.32285,-0.742168,32.3432
5.61635,-1.00936,31.4338
4.95378,-1.19213,30.5389
4.33919,-1.30598,29.6655
3.77467,-1.36518,28.8177
3.26069,-1.3824,27.9977
2.79638,-1.3685,27.206
2.37989,-1.33261,26.4423
2.00864,-1.28222,25.7054
1.67955,-1.2233,24.9942
1.38927,-1.16059,24.3071
1.13428,-1.09768,23.6428
0.911087,-1.03728,22.9999
0.716251,-0.98135,22.3771
0.546491,-0.931263,21.7734
0.398715,-0.887922,21.1877
0.270052,-0.851881,20.6191
0.157858,-0.82343,20.067
0.0597296,-0.802673,19.5306
-0.0265107,-0.789587,19.0093
-0.102818,-0.784075,18.5026
-0.170944,-0.785999,18.01
-0.232449,-0.795217,17.531
-0.288726,-0.811599,17.0654
-0.341013,-0.835054,16.6127
-0.390418,-0.865536,16.1725
-0.437929,-0.903058,15.7446
-0.484442,-0.947697,15.3287
-0.530768,-0.999605,14.9245
-0.577651,-1.05901,14.5319
-0.625787,-1.12622,14.1505
-0.67583,-1.20162,13.7802
-0.72841,-1.28571,13.4208
-0.78414,-1.37905,13.0723
-0.843631,-1.48231,12.7345
-0.907499,-1.59627,12.4074
-0.976377,-1.72181,12.091
-1.05092,-1.85993,11.7854
-1.13182,-2.01173,11.4907
-1.21981,-2.17847,11.207
-1.31568,-2.36153,10.9348
-1.42026,-2.56243,10.6742
-1.53448,-2.78288,10.426
-1.65932,-3.02472,10.1907
-1.79586,-3.28999,9.9691
-1.94527,-3.5809,9.76234
-2.10884,-3.89986,9.57167
-2.28794,-4.24949,9.39867
-2.48409,-4.63258,9.24527
-2.69894,-5.05214,9.1138
-2.93426,-5.51134,9.00712
-3.19197,-6.01353,8.92865
-3.47413,-6.56215,8.8825
-3.78293,-7.16069,8.87361
-4.1207,-7.81262,8.90787
-4.4899,-8.52123,8.99226
-4.89303,-9.28944,9.13506
